OrderNumber	InvoiceDate	Status	StatusDescription	CustomerCode	SalespersonCode	AssemblerCode	ShippingCode	CustomerPO	Initials	EstimatedOrder	ShipTo_Address1	ShipTo_Address2	ShipTo_City	ShipTo_Name	ShipTo_State	ShipTo_Zip	SoldTo_Address1	SoldTo_Address2	SoldTo_City	SoldTo_Name	SoldTo_State	SoldTo_Zip	TotalWeight	TotalFreightDist	InvoiceAppliedTo	SaleType	InvSubtotalTaxable	ScheduledShipDate	InvoiceSubtotal	TermsDescription	CustomerReleaseDate	OrderDate
596808	01/03/2011	92	Posted To General Ledger	4075	9	17	30	1126000970	DB	2233.88	2727 W CLUB DRIVE 	dba BOB'S STEAK & CHOP HOUSE	TUCSON	OMNI TUCSON NATIONAL RESORT	AZ	85742	dba BOB'S STEAK & CHOP HOUSE	2727 W CLUB DRIVE	TUCSON	OMNI TUCSON NATIONAL RESORT	AZ	85742	189.42	223.73	0	1	2233.88	01/03/2011	2233.88	Net 30 Days	01/03/2011	01/03/2011
596809	01/04/2011	92	Posted To General Ledger	3418	24	0	365	ADAIR/BIRCHWOOD	JS	0	28001 NAPIER RD	 	WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	28001 NAPIER RD	(SAMPLE ACCT)	44	US FOOD-DETROIT/WIXOM SAMPLE  	43	44	3.24	0	0	1	0	01/03/2011	0	Net 30 Days	01/03/2011	01/03/2011
596810	01/03/2011	92	Posted To General Ledger	267	3	0	360		MC	9	5050 TOWN CENTER CIRCLE	SUITE 219	BOCA RATON	MORTON'S - BOCA RATON	FL	33486	5050 TOWN CENTER CIRCLE	SUITE 219	BOCA RATON	MORTON'S - BOCA RATON	FL	33486	2	60	0	1	9	01/03/2011	9	Net 30 Days	01/03/2011	01/03/2011
596811	01/03/2011	92	Posted To General Ledger	4114	3	9	360		MC	10677.43	4041 COLLINS AVE.		MIAMI BEACH	MORTON'S MIAMI BEACH-COLLINS	FL	33140	4041 COLLINS AVE.		MIAMI BEACH	MORTON'S MIAMI BEACH-COLLINS	FL	33140	636.62	0	0	1	10677.43	01/03/2011	10677.43	Net 30 Days	01/03/2011	01/03/2011
596812	01/03/2011	92	Posted To General Ledger	4137	4	17	423	CQ017827	GR	2803.75	200 SOUTH FRONT STREET		EAST ST. LOUIS	CASINO QUEEN, INC.	IL	62201	200 SOUTH FRONT STREET		EAST ST. LOUIS	CASINO QUEEN, INC.	IL	62201	154.88	150	0	1	2803.75	01/03/2011	2803.75	Net 30 Days	01/03/2011	01/03/2011
596813	01/03/2011	92	Posted To General Ledger	1476	3	0	361		MC	10714.56	618 CHURCH STREET		NASHVILLE	MORTON'S OF CHICAGO-NASHVILLE	TN	37219	618 CHURCH STREET	                              	NASHVILLE	MORTON'S - NASHVILLE	TN	37219	643.91	0	0	1	10714.56	01/03/2011	10714.56	Net 30 Days	01/03/2011	01/03/2011
596814	01/03/2011	92	Posted To General Ledger	778	3	9	360		MC	20864.79	17399 BISCAYNE BLVD.		NORTH MIAMI	MORTON'S - NORTH MIAMI	FL	33160	17399 BISCAYNE BLVD.		NORTH MIAMI	MORTON'S - NORTH MIAMI	FL	33160	1207.42	60	0	1	20864.79	01/03/2011	20864.79	Net 30 Days	01/03/2011	01/03/2011
596815	01/03/2011	92	Posted To General Ledger	1421	3	9	360		MC	9842.59	777 S. FLAGER DRIVE		WEST PALM BEACH	MORTON'S - WEST PALM BEACH	FL	33401	777 S. FLAGER DRIVE 		WEST PALM BEACH	MORTON'S - WEST PALM BEACH	43	33401	614.17	75	0	1	9842.59	01/03/2011	9842.59	Net 30 Days	01/03/2011	01/03/2011
596816	01/04/2011	92	Posted To General Ledger	3715	3	37	363		MC	9629.96	1 BETHESDA METRO CENTER 	7400 WISCONSIN AVE 	BETHESDA	MORTON'S - BETHESDA 	MD	20814	1 BETHESDA METRO CENTER	7400 WISCONSIN AVE	BETHESDA	MORTON'S - BETHESDA 	MD	20814	597.36	0	0	1	9629.96	01/03/2011	9629.96	Net 30 Days	01/03/2011	01/03/2011
596817	01/03/2011	92	Posted To General Ledger	2072	4	10	300		GR	15394.82	3925 PARADISE ROAD		LAS VEGAS	DEL FRISCO - LAS VEGAS	NV	89109	3925 PARADISE ROAD		LAS VEGAS	DEL FRISCO-LAS VEGAS	NV	89109	1242.11	0	0	1	15194.26	01/03/2011	15194.26	Net 14 Days	01/03/2011	01/03/2011
596818	01/04/2011	92	Posted To General Ledger	1405	3	0	362		MC	2780.88	227 W TRADE STREET		CHARLOTTE	MORTON'S - CHARLOTTE N.C.	NC	28202	227 W TRADE STREET		CHARLOTTE	MORTON'S - CHARLOTTE N.C.	NC	28202	172.4	0	0	1	2780.88	01/03/2011	2780.88	Net 30 Days	01/03/2011	01/03/2011
596819	01/04/2011	92	Posted To General Ledger	1491	3	9	350		MC	5065.84	441 VINE STREET	THE CAREW TOWER 	CINCINNATI	MORTON'S - CINCINNATI	OH	45202	441 VINE STREET 	THE CAREW TOWER	CINCINNATI	MORTON'S - CINCINNATI	OH	45202	341.81	100	0	1	5065.84	01/03/2011	5065.84	Net 30 Days	01/03/2011	01/03/2011
596820	01/04/2011	92	Posted To General Ledger	1455	3	9	350		MC	6645.44	1600 WEST SECOND STREET	 	CLEVELAND	MORTON'S - CLEVELAND	OH	44113	1600 WEST SECOND STREET	  	CLEVELAND	MORTON'S - CLEVELAND 	OH	44113	430.44	164	0	1	6645.44	01/03/2011	6645.44	Net 30 Days	01/03/2011	01/03/2011
596821	01/04/2011	92	Posted To General Ledger	1040	3	0	413		MC	7767.23	8480 EAST BELLEVIEW AVENUE 	DENVER CRESCENT TOWER CENTER	GREENWOOD VILLAGE	MORTON'S OF DENVER TECH	CO	80111	8480 EAST BELLEVIEW AVENUE 	DENVER CRESCENT TOWER CENTER	GREENWOOD VILLAGE	MORTON'S - DENVER TECH	CO	80111	400.12	70	0	1	7767.23	01/03/2011	7767.23	Net 30 Days	01/03/2011	01/03/2011
596822	01/04/2011	92	Posted To General Ledger	3032	3	37	363		MC	16552.06	777 NORTHERN BLVD		GREAT NECK	MORTON'S - GREAT NECK	NY	11020 	777 NORTHERN BLVD		GREAT NECK	MORTON'S - GREAT NECK	NY	11020 	946.4	0	0	1	16552.06	01/03/2011	16552.06	Net 30 Days	01/03/2011	01/03/2011
596823	01/04/2011	92	Posted To General Ledger	3361	3	10	363		MC	8831.66	274 RIVERSIDE SQUARE		HACKENSACK	MORTON'S - PARAMUS	NJ	07601	274 RIVERSIDE SQUARE		HACKENSACK	MORTON'S - PARAMUS	NJ	07601	534.1	0	0	1	8831.66	01/03/2011	8831.66	Net 30 Days	01/03/2011	01/03/2011
596824	01/04/2011	92	Posted To General Ledger	2061	29	27	101		DB	1060.46	& STONE CRAB	60 E. GRAND	CHICAGO	JOE'S SEAFOOD, PRIME STEAKS	IL	60611	PRIME STEAK & STONE CRAB	60 E. GRAND	CHICAGO	JOE'S SEAFOOD - CHICAGO   	IL	60611	61.92	40	0	1	1060.46	01/03/2011	1060.46	20th EOM	01/03/2011	01/03/2011
596825	01/03/2011	92	Posted To General Ledger	4122	4	17	30		GR	2886.69	2300 DEER VALLEY BLVD.		PARK CITY	ST REGIS DEER CREST	UT	84060	P.O. BOX 4493 	2300 DEER VALLEY BLVD. 	PARK CITY	ST REGIS DEER CREST	UT	84060	121.3	0	0	1	2723.18	01/03/2011	2723.18	Net 21 Days	01/03/2011	01/03/2011
596826	01/04/2011	92	Posted To General Ledger	955	29	27	101		DB	2830.02	232 OAKBROOK CENTER		OAKBROOK	WILDFIRE - OAKBROOK	IL	60523	232 OAK BROOK CENTER	43	OAK BROOK	WILDFIRE - OAK BROOK	IL	60523	460.28	40	0	1	2830.02	01/03/2011	2830.02	20th EOM	01/03/2011	01/03/2011
596827	01/04/2011	92	Posted To General Ledger	1462	3	0	363		MC	4876.25	1411 WALNUT STREET	         	PHILADELPHIA	MORTON'S - PHILADELPHIA	PA	19102	1411 WALNUT STREET	              	PHILADELPHIA	MORTON'S - PHILADELPHIA	PA	19102	260.18	0	0	1	4876.25	01/03/2011	4876.25	Net 30 Days	01/03/2011	01/03/2011
596828	01/04/2011	92	Posted To General Ledger	3149	3	0	363		MC	11458.15	11951 FREEDOM DRIVE		RESTON	MORTON'S- RESTON	VA	20190	11956 MARKET STREET		RESTON	MORTON'S - RESTON	VA	20190	778.62	0	0	1	11458.15	01/03/2011	11458.15	Net 30 Days	01/03/2011	01/03/2011
596829	01/04/2011	92	Posted To General Ledger	71	29	10	101		DB	3160.8	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	389.72	40	0	1	3160.8	01/03/2011	3160.8	20th EOM	01/03/2011	01/03/2011
596830	01/04/2011	92	Posted To General Ledger	3844	3	9	350		MC	8879.48	888 WEST BIG BEAVER ROAD		TROY	MORTON'S - TROY     	MI	48084	888 WEST BIG BEAVER ROAD	SUITE 111	TROY	MORTON'S - TROY     	MI	48084	499.64	0	0	1	8879.48	01/03/2011	8879.48	Net 30 Days	01/03/2011	01/03/2011
596831	01/03/2011	92	Posted To General Ledger	3217	20	9	3	5505813V	JS	819.1	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	104.66	0	0	1	819.1	01/03/2011	819.1	Net 14 Days	01/03/2011	01/03/2011
596832	01/04/2011	92	Posted To General Ledger	1466	3	10	363		MC	5639.92	8075 LEESBURG PIKE		VIENNA	MORTON'S - TYSON CORNER	VA	22182	8075 LEESBURG PIKE		VIENNA	MORTON'S - TYSON CORNER	VA	22182	366.41	0	0	1	5639.92	01/03/2011	5639.92	Net 30 Days	01/03/2011	01/03/2011
596833	01/04/2011	92	Posted To General Ledger	3650	3	9	363		MC	12004.92	9 MAPLE AVE		WHITE PLAINS	MORTON'S - WHITE PLAINS	NY	10605	9 MAPLE AVE		WHITE PLAINS	MORTON'S - WHITE PLAINS	NY	43	707.6	0	0	1	12004.92	01/03/2011	12004.92	Net 30 Days	01/03/2011	01/03/2011
596834	01/03/2011	92	Posted To General Ledger	3217	20	9	3	5506123V	JS	8412.42	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	1077.16	0	0	1	8412.42	01/03/2011	8412.42	Net 14 Days	01/03/2011	01/03/2011
596835	01/04/2011	92	Posted To General Ledger	3844	3	0	350		MC	219.58	888 WEST BIG BEAVER ROAD		TROY	MORTON'S - TROY     	MI	48084	888 WEST BIG BEAVER ROAD	SUITE 111	TROY	MORTON'S - TROY     	MI	48084	10.18	0	0	1	219.58	01/03/2011	219.58	Net 30 Days	01/03/2011	01/03/2011
596836	01/03/2011	92	Posted To General Ledger	3451	1	0	401		SAT	155.39	2324 MOUND RD		JOLIET	KALUZNY BROS., INC.	IL	60436	2324 MOUND RD		JOLIET	KALUZNY BROS., INC.	IL	60436	4835	0	0	1	0	01/03/2011	155.39	Net 14 Days	01/03/2011	01/03/2011
596837	01/06/2011	92	Posted To General Ledger	3243	25	27	101	5507903Y	MC	2236.96	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	340.12	0	0	1	2230.16	01/03/2011	2230.16	Net 14 Days	01/03/2011	01/03/2011
596838	01/03/2011	92	Posted To General Ledger	4107	9	17	30	DARWIN	JS	235.13	3393 PEACHTREE ROAD	SUITE 3054-A	ATLANTA	LENOX SQUARE GRILL	GA	30326	3393 PEACHTREE ROAD	SUITE 3054-A	ATLANTA	LENOX SQUARE GRILL	GA	30326	62.7	62.02	0	1	235.13	01/03/2011	235.13	Net 30 Days	01/03/2011	01/03/2011
596839	01/03/2011	92	Posted To General Ledger	341	7	17	31		DB	841.4	1211 SOUTH PROSPECT		CHAMPAIGN	CHAMPAIGN COUNTRY CLUB	IL	61820	1211 SOUTH PROSPECT		CHAMPAIGN	CHAMPAIGN COUNTRY CLUB	IL	61820	90.38	0	0	1	823.08	01/03/2011	823.08	10th EOM	01/03/2011	01/03/2011
596840	01/03/2011	92	Posted To General Ledger	3450	9	17	30	MATT	DB	1947.22	3424 PEACHTREE RD	N.E. SUITE 100	ATLANTA	NEW YORK PRIME - ATLANTA	GA	30326	3424 PEACHTREE RD	N.E. SUITE 100	ATLANTA	NEW YORK PRIME - ATLANTA	GA	30326	72.88	0	0	1	1868.89	01/03/2011	1868.89	Net 30 Days	01/03/2011	01/03/2011
596841	01/04/2011	92	Posted To General Ledger	3450	9	27	434	MATT	DB	4415.11	3424 PEACHTREE RD	N.E. SUITE 100	ATLANTA	NEW YORK PRIME - ATLANTA	GA	30326	3424 PEACHTREE RD	N.E. SUITE 100	ATLANTA	NEW YORK PRIME - ATLANTA	GA	30326	176.6	0	0	1	4319.03	01/03/2011	4319.03	Net 30 Days	01/03/2011	01/03/2011
596842	01/04/2011	92	Posted To General Ledger	159	9	27	140	2863	DB	7490.53	2350 EXECUTIVE CENTER DRIVE N.		BOCA RATON	NEW YORK PRIME	FL	33431	2350 EXECUTIVE CENTER DRIVE NW		BOCA RATON	NEW YORK PRIME - BOCA RATON	FL	33431	335.26	0	0	1	7354.78	01/03/2011	7354.78	Net 30 Days	01/03/2011	01/03/2011
596843	01/03/2011	92	Posted To General Ledger	3060	23	23	401	5512643K	JS	1906.47	ONE QUALITY LANE		STREATOR	US FOODSERVICE - STREATOR	IL	61364	TRADE PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - STREATOR 3K 	az	85038	229.4	0	0	1	1906.47	01/03/2011	1906.47	Net 14 Days	01/03/2011	01/03/2011
596844	01/07/2011	92	Posted To General Ledger	605	9	10	185		DB	21318.03	551 SOUTH MENDENHALL	 	MEMPHIS	FOLK'S FOLLY RESTAURANT 	TN	38117	dba FOLK'S FOLLY PRIME STEAK	c/o LINDA KING, P.O.BOX 771140	MEMPHIS	PRIME STEAK LLC	TN	38117-1140	1802.02	0	0	1	21093.03	01/03/2011	21093.03	20th EOM	01/03/2011	01/03/2011
596845	01/03/2011	92	Posted To General Ledger	465	4	17	300		GR	4170.36	7501 EAST CAMELBACK 	           	SCOTTSDALE	DON & CHARLIES  	AZ	85251	7501 EAST CAMELBACK		SCOTTSDALE	DON & CHARLIES	AZ	85251	245.57	40	0	1	4170.36	01/03/2011	4170.36	10th EOM	01/03/2011	01/03/2011
596846	01/04/2011	92	Posted To General Ledger	3801	4	27	101		GR	203.54	18 E BELLEVUE		CHICAGO	LUX BAR	IL	60611	18 E BELLEVUE		CHICAGO	LUX BAR	IL	60611	49.88	40	0	1	203.54	01/03/2011	203.54	Net 30 Days	01/03/2011	01/03/2011
596847	01/04/2011	92	Posted To General Ledger	1015	4	23	413		GR	2577.2	1 LAKE CIRCLE 		COLORADO SPRINGS	THE BROADMOOR HOTEL	CO	80906	P.O. BOX 1439	ATTN: ACCOUNTS PAYABLE DEPT.	COLORADO SPRINGS	THE BROADMOOR HOTEL	CO	80906-1439	329.82	95	0	1	2577.2	01/03/2011	2577.2	Net 30 Days	01/03/2011	01/03/2011
596848	01/04/2011	92	Posted To General Ledger	748	4	27	101		GR	649.64	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	70.78	40	0	1	649.64	01/03/2011	649.64	Net 30 Days	01/03/2011	01/03/2011
596849	01/04/2011	92	Posted To General Ledger	855	4	10	432		GR	9294.91	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	842.66	0	0	1	9159.46	01/03/2011	9159.46	Net 14 Days	01/03/2011	01/03/2011
596850	01/03/2011	92	Posted To General Ledger	3266	24	10	365	5518138L	JS	9283.24	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	907.28	0	0	1	9283.24	01/03/2011	9283.24	Net 14 Days	01/03/2011	01/03/2011
596851	01/03/2011	92	Posted To General Ledger	4150	9	17	30		DB	349.59	1577 VISTA CLARIDAD		LA JOLLA	EDWARD FLOM	CA	92037	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	8.42	40	0	1	277.44	01/03/2011	277.44	Net 14 Days	01/03/2011	01/03/2011
596852	01/03/2011	92	Posted To General Ledger	3243	25	23	401	5516603Y	MC	85.25	3010 N BROADWAY 	 	CHICAGO	WILDE BAR & RESTAURANT	IL	60657	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	25.6	0	0	1	85.25	01/03/2011	85.25	Net 14 Days	01/03/2011	01/03/2011
596853	01/03/2011	92	Posted To General Ledger	3266	24	10	365	5521058L	JS	114.91	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	11.56	0	0	1	114.91	01/03/2011	114.91	Net 14 Days	01/03/2011	01/03/2011
596854	01/03/2011	92	Posted To General Ledger	3344	22	17	30	4025306B	GR	327.33	4725 PIEDMONT ROW DR. #170		CHARLOTTE 	DEL FRISCO # 8604	NC	28210	125 FORT MILL PARKWAY 	P.O. BOX 29283	PHOENIX	US FOOD - CAROLINAS 6B	AZ	85038-9283	15.1	50	0	1	301.25	01/03/2011	301.25	Net 14 Days	01/03/2011	01/03/2011
596855	01/03/2011	92	Posted To General Ledger	3217	20	0	3	5517553V	JS	84.57	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	12.66	0	0	1	84.57	01/03/2011	84.57	Net 14 Days	01/03/2011	01/03/2011
596856	01/03/2011	92	Posted To General Ledger	3266	24	10	365	5519628L	JS	73.28	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	10.22	0	0	1	73.28	01/03/2011	73.28	Net 14 Days	01/03/2011	01/03/2011
596857	01/03/2011	92	Posted To General Ledger	3677	29	0	300		DB	25199.57	PRIME STEAK & STONE CRAB	3500 LAS VEGAS BLVD. SOUTH	LAS VEGAS	JOE'S SEAFOOD -   LAS VEGAS 	NV	89109	THE FORUM SHOPS AT CAESAR'S	3500 LAS VEGAS BLVD SOUTH#R-05	LAS VEGAS	JOE'S SEAFOOD - LAS VEGAS	NV	89109	1311.62	50	0	1	25199.57	01/03/2011	25199.57	20th EOM	01/03/2011	01/03/2011
596858	01/03/2011	92	Posted To General Ledger	4104	7	17	31		DB	1252.53	116 SOUTH HAMILTON		MADISON	TORNADO STEAK HOUSE	WI	53703	116 SOUTH HAMILTON		MADISON	TORNADO STEAK HOUSE	WI	53703	123.36	40	0	1	1252.53	01/03/2011	1252.53	Net 14 Days	01/03/2011	01/03/2011
596859	01/03/2011	92	Posted To General Ledger	3508	22	10	25	5522146Y	GR	4738.8	111 ALLIANT DRIVE	 	HOUSTON	US FOOD - HOUSTON 6Y	TX	77032	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - HOUSTON 6Y	AZ	85038-9283	554.14	0	0	1	4738.8	01/03/2011	4738.8	Net 14 Days	01/03/2011	01/03/2011
596860	01/04/2011	92	Posted To General Ledger	266	9	27	426	JASON	DB	4209.06	405 28TH AVENUE NORTH		MYRTLE BEACH	NEW YORK PRIME - MYRTLE BEACH	SC	29577	405 28TH AVENUE NORTH		MYRTLE BEACH	NEW YORK PRIME - MYRTLE BEACH	SC	29577	156.34	0	0	1	4079.06	01/03/2011	4079.06	Net 30 Days	01/03/2011	01/03/2011
596861	01/03/2011	92	Posted To General Ledger	1476	3	17	30		MC	322.01	618 CHURCH STREET		NASHVILLE	MORTON'S OF CHICAGO-NASHVILLE	TN	37219	618 CHURCH STREET	                              	NASHVILLE	MORTON'S - NASHVILLE	TN	37219	12.94	0	0	1	298.66	01/03/2011	298.66	Net 30 Days	01/03/2011	01/03/2011
596862	01/03/2011	92	Posted To General Ledger	3139	3	17	30		MC	685.13	626 WEST MAIN STREET		LOUISVILLE	MORTON'S LOUISVILLE	KY	40202	626 WEST MAIN STREET		LOUISVILLE	MORTON'S - LOUISVILLE	KY	40202	30.34	68	0	1	663.23	01/03/2011	663.23	Net 30 Days	01/03/2011	01/03/2011
596863	01/03/2011	92	Posted To General Ledger	2048	3	17	30		MC	1135.92	1 CALLE SAN GERONIMO GROUNDS	SUITE 13	SAN JUAN	MORTON'S - SAN JUAN	PR	00901	1 CALLE SAN GERONIMO GROUNDS	SUITE 13	SAN JUAN	MORTON'S - SAN JUAN	PR	00901	59.28	0	0	1	1045.62	01/03/2011	1045.62	Net 30 Days	01/03/2011	01/03/2011
596864	01/04/2011	92	Posted To General Ledger	4055	22	9	28	5518372C	MC	1166.25	8024 TELEGRAPH ROAD		SEVERN	USF - BALT/WASH (2C)	MD	21144	8024 TELEGRAPH ROAD		SEVERN	US FOOD - BALT/WASH 2C	MD	21144	100.18	0	0	1	1166.25	01/03/2011	1166.25	Net 14 Days	01/03/2011	01/03/2011
596865	01/04/2011	92	Posted To General Ledger	4055	22	9	28	5518692C	MC	945.93	8024 TELEGRAPH ROAD		SEVERN	USF - BALT/WASH (2C)	MD	21144	8024 TELEGRAPH ROAD		SEVERN	US FOOD - BALT/WASH 2C	MD	21144	160.3	0	0	1	945.93	01/03/2011	945.93	Net 14 Days	01/03/2011	01/03/2011
596866	01/04/2011	92	Posted To General Ledger	3341	22	27	28	5515964V	MC	2814.87	2255 HIGH HILL ROAD		SWEDESBORO	US FOODSERVICE - PHILADELPHIA	NJ	08085	TRADES PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - PHILADELPHIA 4V	AZ	29283	211.31	0	0	1	2814.87	01/03/2011	2814.87	Net 14 Days	01/03/2011	01/03/2011
596867	01/04/2011	92	Posted To General Ledger	4105	4	17	28		GR	7144.18	515 15TH ST. NW		WASHINGTON	W HOTEL WASHINGTON DC	DC	20004	515 15TH ST. NW		WASHINGTON	W HOTEL WASHINGTON DC	DC	20004	344.82	0	0	1	7144.18	01/03/2011	7144.18	Net 14 Days	01/03/2011	01/03/2011
596868	01/04/2011	92	Posted To General Ledger	3033	4	27	101		GR	1200	200 N. WAUKEGAN ROAD		DEERFIELD	CARSON'S-DEERFIELD	IL	60015	200 N. WAUKEGAN ROAD 		DEERFIELD	CARSON'S-DEERFIELD	IL	60015	320	40	0	1	1200	01/03/2011	1200	10th EOM	01/03/2011	01/03/2011
596869	01/03/2011	92	Posted To General Ledger	3993	4	10	25		GR	11070.06	5061 WESTHEIMER RD		HOUSTON	DEL FRISCO STEAK HSE - HOUSTON	TX	77056	5061 WESTHEIMER RD		HOUSTON	DEL FRISCO STEAK HSE - HOUSTON	TX	77056	875.65	0	0	1	10928.16	01/03/2011	10928.16	Net 14 Days	01/03/2011	01/03/2011
596870	01/03/2011	92	Posted To General Ledger	3993	4	10	25		GR	353.06	5061 WESTHEIMER RD		HOUSTON	DEL FRISCO STEAK HSE - HOUSTON	TX	77056	5061 WESTHEIMER RD		HOUSTON	DEL FRISCO STEAK HSE - HOUSTON	TX	77056	56.4	0	0	1	353.06	01/03/2011	353.06	Net 14 Days	01/03/2011	01/03/2011
596871	01/04/2011	92	Posted To General Ledger	3795	1	17	401		JS	844.68	703 W. 47TH. STREET		CHICAGO	SULLIVAN PROVISIONS INC.	IL	60609	703 W. 47TH. STREET		CHICAGO	SULLIVAN PROVISIONS INC.	IL	60609	620.8	0	0	1	844.68	01/03/2011	844.68	Net 7 Days	01/03/2011	01/03/2011
596872	01/04/2011	92	Posted To General Ledger	3593	1	17	401		JS	1018.8	2021 W 18TH STREET		CHICAGO	ALEX MEATS INC.	IL	60608	5155 S SPRINGFIELD AVE		CHICAGO	ALEX MEATS INC.	IL	60632	790	0	0	1	1018.8	01/03/2011	1018.8	COD - Cash	01/03/2011	01/03/2011
596873	01/04/2011	92	Posted To General Ledger	4141	4	0	101		GR	2444.49	440 N. MORGAN		CHICAGO	NORTHWEST MEAT CO.	IL	60622	440 N. MORGAN		CHICAGO	NORTHWEST MEAT CO.	IL	60622	1208.3	40	0	1	2444.49	01/03/2011	2444.49	Net 14 Days	01/03/2011	01/03/2011
596874	01/03/2011	92	Posted To General Ledger	3274	21	27	170	5537833D	MC	2566.97	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	143.58	0	0	1	2566.97	01/03/2011	2566.97	Net 14 Days	01/03/2011	01/03/2011
596875	01/04/2011	92	Posted To General Ledger	3297	9	17	30		DB	390.25	4145 THE STRAND WEST @ 	EASTON TOWNE CENTER	COLUMBUS	SMITH & WOLLENSKY - COLUMBUS	OH	43219	4145 THE STRAND WEST @ 	EASTON TOWNE CENTER	COLUMBUS	SMITH & WOLLENSKY - COLUMBUS	OH	43219	44.6	26.28	0	1	390.25	01/03/2011	390.25	5% PROMPT PA	01/03/2011	01/03/2011
596876	01/03/2011	92	Posted To General Ledger	3274	21	27	170	5538003D	MC	2395.94	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	368.16	0	0	1	2395.94	01/03/2011	2395.94	Net 14 Days	01/03/2011	01/03/2011
596877	01/03/2011	92	Posted To General Ledger	71	29	27	101		MC	379.91	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	35.34	40	0	1	379.91	01/03/2011	379.91	20th EOM	01/03/2011	01/03/2011
596878	01/03/2011	92	Posted To General Ledger	3919	4	17	101		GR	793.48	1437-39 N WELLS		CHICAGO	BISTROT MARGOT	IL	60610	1437-39 N WELLS ST		CHICAGO	BISTROT MARGOT	IL	60610	160.9	40	0	1	793.48	01/03/2011	793.48	Net 30 Days	01/03/2011	01/03/2011
596879	01/04/2011	92	Posted To General Ledger	3408	22	27	185	5534079I	JS	3095.76	6315 JOHN J PERSHING DR	 	OMAHA	US FOODSERVICE - OMAHA	NE	68110	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - OMAHA 9I	AZ	85038-9283	320.6	0	0	1	3095.76	01/03/2011	3095.76	Net 14 Days	01/03/2011	01/03/2011
596880	01/03/2011	92	Posted To General Ledger	3832	4	23	300	837686	GR	6970.7	9777 LAS VEGAS BLVD. SOUTH		LAS VEGAS	SOUTH POINT HOTEL & CASINO	NV	89183	9777 LAS VEGAS BLVD. SOUTH		LAS VEGAS	SOUTH POINT HOTEL & CASINO	NV	89183	332.7	0	0	1	6970.7	01/03/2011	6970.7	10th EOM	01/03/2011	01/03/2011
