VendorCode	Name	Address1	Address2	City	State	Zipcode	Phone	Purchases_YTD
13500	"ON HOLD" DO NOT USE	1243-49 W. LAKE STREET		CHICAGO,	IL	60607	312 666-1314	0
13505	NEW ZEALAND LAMB COOPERATIVE	P.O BOX 2615	   	BUFFALO	NY	14240-2615	203-529-9100	0
13548	"ON HOLD" DO NOT USE	P.O. BOX 412886		KANSAS CITY	MO	64141-2886	856-424-2757	0
13549	"ON HOLD" DO NOT USE	PROC.	211 EAST BROWN STREET	PHILADELPHIA,	PA	19123	215-627-8854	0
13552	NUESKE HILLCREST FARM MEATS	RURAL ROUTE 2	P.O. BOX D	WITTENBURG,	WI	54499-0904	800 382-2266	27479.97
13553	"ON HOLD" DO NOT USE	35 BRENTWOOD AVENUE		FAIRFIELD,	CT	6432	203 331-0033	0
13555	"ON HOLD" DO NOT USE	P.O.BOX 2325		GLENVIEW	IL	60025-2325	847 998-5813	0
13557	"ON HOLD" DO NOT USE	P.O.BOX 1187		MADISON	TN	37116-1187	615-868-1360	0
13559	 "ON HOLD" DO NOT USE 	P.O BOX 1427		ALBANY	NY	12201	518-465-7306	0
13560	"ON HOLD" DO NOT USE	839 W. FULTON		CHICAGO,	IL	60607	312 666-5200	0
13700	"ON HOLD" DO NOT USE	P.O.BOX C-389664		SEATTLE	WA	98138-9664	425-204-9100	0
13725	ORLEANS INTERNATIONAL,INC.	6441 INKSTER ROAD,SUITE 140		BLOOMFIELD HILL	MI	48301	248-855-5556	0
13734	"ON HOLD" DO NOT USE	1632 CARMAN STREET		CAMDEN	NJ	08105	856-964-0915	0
13735	"ON HOLD" DO NOT USE	275 ARLINGTON AVENUE		ELMHURST	IL	60126	630-832-8484	0
13750	"ON HOLD" DO NOT USE	3330 HENRY G. PARKS,JR. CIRCLE		BALTIMORE	MD	21215	410-727-7000	0
13754	"ON HOLD" DO NOT USE	3011 S. VALLY VIEW SUIT # 3111		LAS VEGAS	NV	89102	702-876-9000	0
13755	"ON HOLD" DO NOT USE	P.O.Box 24008		Little Rock	Ar	72221-4008	501-594-5465	0
13780	PACKERLAND PKING/SMITHFIELD BF	P.O. BOX 952080	    	ST. LOUIS	MO	63195-2080	920-468-4000	975855.59
13800	PEER FOOD PRODUCTS CO.	4631 S. MCDOWELL		CHICAGO,	IL	60609	773 927-1440	0
13801	 "ON HOLD" DO NOT USE 	PO BOX 33309		PHILADELPHIA	PA	19142-0509	856 424 1045	0
13805	"ON HOLD" DO NOT USE	SOUTHWEST BANK 	P.O. BOX 686	GREENSBURG	PA	15601	410-664-5050	0
14010	"ON HOLD" DO NOT USE	BOX 5823		BOSTON,	MA	2206	800 992-1101	0
14035	"ON HOLD" DO NOT USE			PHILADELPHIA	PA	19124	215 423-3333	0
14050	PIONEER WHOLESALE MEAT CO INC.	1000 W. CARROLL AVENUE		CHICAGO,	IL	60607	312 243-6180	0
14065	PLITT COMPANY	DEPT. 20-1108	P.O. BOX 5940	CAROL STREAM	IL	60197-5940	773-276-2200	0
14075	ATLANTIC VEAL & LAMB	275 MORGAN AVENUE		BROOKLYN	NY	11211	718-599-6400	0
14076	"ON HOLD" DO NOT USE	P.O. BOX 7247-7565		PHILADELPHIA	PA	19170-7565		0
14126	PM WINDOM	SDS 12-0389	P.O. BOX 86	MINNEAPOLIS	MN	55486	800-622-5213	977430.58
14127	"ON HOLD" DO NOT USE	PO BOX 1164	73 HUDSON ST.	NEW YORK,	NY	10013	718 706-6100	0
14128	"ON HOLD" DO NOT USE	400 PORT CARTERET DRIVE		CARTERET	NJ	07008	732-541-0200	0
14129	 "ON HOLD" DO NOT USE 	HUNTS POINT CO-OP MARKET	355 FORD CENTER DRIVE	BRONX	NY	10474	718-589-8600	0
14225	"ON HOLD" DO NOT USE	5501 TABOR ROAD		PHILADELPHIA	PA	19120	215-288-0888	0
14226	"ON HOLD" DO NOT USE	750 SOUTH SCHMIDT ROAD	                              	BOLINGBROOK	IL	60440	800-334-6328	0
14227	QUAKER VALLEY MEATS,INC.	100 PACKER AVENUE		PHILADELPHIA,	PA	19148	215-551-8200	0
14229	"ON HOLD" DO NOT USE	P.O. BOX 41001		SANTA ANA	CA	92799-1001	800-275-8902	0
14230	"ON HOLD" DO NOT USE	14556 JOHN HUMPHREY DR.	P.O.BOX 679	ORLAND PARK	IL	60462-0679	708-403-1700	0
14260	RASTELLI'S FINE FOODS	1689 DELSEA DRIVE		DEPTFORD,	NJ	08096	856-803-1100	0
14270	"ON HOLD" DO NOT USE	RICH ENTERPRISES	8150 E. DOUGLAS SUITE 70	WICHITA, 	KS	67206		0
14271	RCH ENTERPRISES,INC.	9330 E. CENTRAL STE 100	          	WICHITA	KS	67206	316-425-4060	0
14300	REAL SAUSAGE CO.	2710 S. POPLAR		CHICAGO	IL	60608	312-842-5330	0
14301	RED HOT CHICAGO	925 WEST FULTON STREET		CHICAGO	IL	60607	312-829-3434	0
14302	REGISTRY STEAKS & SEAFOOD LTD	6601 W. PERSHING RD		STICKNEY	IL	60402	630-871-8000	0
14311	"ON HOLD" DO NOT USE	p.o.box 911404		Dallas	Tx	75391-1404	312 226-0643	0
14312	RMH FOODS	P.O. BOX 352		MORTON,	IL	61550	309 266-7124	0
14313	"ON HOLD" DO NOT USE	RIDGEFIELD FARMS	P.O. BOX 1077	RIDGEFIELD	CT	06877	800-218-7261	0
14340	"ON HOLD" DO NOT USE	942 W. RANDOLPH ST.		CHICAGO,	IL	60607	312 243-2158	0
14350	ROMA PACKING CO.	2354 S. LEAVITT STREET		CHICAGO,	IL	60608	773 927-7371	35
14400	ROSE PACKING CO.	65 S. BARRINGON RD		BARRINGTON,	IL	60010	847 381-5700	0
14430	"ON HOLD" DO NOT USE	PO BOX 1457	108 MCDADE BLVD	COLLINGDALE,	PA	19023-8457	610 586-5758	0
14524	ROYAL MEATS, INC.	1503 EUREKA ROAD		WYANDOTTE	MI	48192	734-285-1410	0
14525	"ON HOLD" DO NOT USE	5845 W 31 ST ST.		CICERO,	IL	60650	708 656-0200	0
14526	RUBINO' SEA FOODS CO.,INC.	735 W. LAKE STREET		CHICAGO	IL	60661	312 258-0020	0
14560	RUPRECHT COMPANY	370 N.CARPENTER ST		CHICAGO,	IL	60607	312 829-4100	0
14600	RYMER FOODS INC.	NW#7805	P.O. BOX 1450	MINNEAPOLIS	MN	55485-7805	773-650-0578	0
14630	 "ON HOLD" DO NOT USE 	P.O. BOX 131		SALEM	NJ	8079	609 935-1206	0
14631	"ON HOLD" DO NOT USE	378 8TH. AVE.		NEW YORK	NY	10001	212-736-7376	0
14640	 "ON HOLD" DO NOT USE 	846 W FULTON		CHICAGO,	IL	60607	312 421-7474	0
14646	SCALA PACKING CO.,INC	701-707 N ORLEANS ST		CHICAGO,	IL	60610	312 944-3567	0
14731	"ON HOLD" DO NOT USE	SCHALLER MANUFACTURING CORP.	22-35 46TH. STREET	LONG ISLAND CIT	NY	11105	718-721-5480	0
14732	 "ON HOLD" DO NOT USE 	57 NAPOLIAN STREET		NEWARK	NJ	07105	201-589-3459	0
14733	"ON HOLD" DO NOT USE	1114-18 S. FRONT ST.		PHILADELPHIA	PA	19147	215-336-1223	0
14734	 "ON HOLD" DO NOT USE 	105 Bi-County Blvd		FARMINGDALE,	NY	11735-3919	631-454-4896	0
14735	 "ON HOLD" DO NOT USE 	PO BOX 268		HARLEYSVILLE,	PA	19438	215 256-4321	0
14736	"ON HOLD" DO NOT USE	195 BROADWAY	P.O. BOX 740	NEWPORT	RI	02840	401-848-2650	0
14899	"ON HOLD" DO NOT USE	615 EAST BROOK DR.		ARLINGTON HTS,	IL	60005	847-364-9704	0
14900	SLADE GORTON & CO. INC.	4433 W. 42ND PL		CHICAGO,	IL	60632	773 927-2400	0
14905	 "ON HOLD" DO NOT USE 	P.O. BOX 65317	  	CHARLOTTE,	NC	28265	800-444-5226	0
14955	"ON HOLD" DO NOT USE	PO BOX 3001-0086		PASADENA,	CA	91110	213 582-4868	0
15042	SPARRER SAUSAGE CO	135 S. LASALLE ST.	DEPT. 2713	CHICAGO,	IL	60674-2713	773 762-3334	0
15045	"ON HOLD" DO NOT USE	8121 OGDEN AVENUE		LYONS	IL	60534	708-447-9400	0
15100	STEINBACH PROVISION CO.	741 W. 47TH STREET		CHICAGO,	IL	60609	773 538-1511	0
15125	STOCKMASTERS INC.	304 ATWOOD ROAD		GLENSIDE	PA	19038	215-233-2782	0
15150	STRAUSS BRANDS INT'L INC.	P.O. BOX #342		HALES CORNERS,	WI	53130	800-562-7775	58145.94
15175	"ON HOLD" DO NOT USE	7775 QUIVIRA ROAD		LENEXA	KS	66216	913-631-1002	0
15176	"ON HOLD" DO NOT USE	7775 Quivira		Lenexa	ks	66215		0
15177	STRUBE CELERY & VEGETABLE	5 SOUTH WATER MARKET		CHICAGO	IL	60608	312-226-6888	0
15180	SUN LAND BEEF/SMITHFIELD BEEF	P.O. BOX 200012		DALLAS	TX	75320-0012	623-476-4075	0
15200	SUPERIOR FARMS	33740 TREASURY CENTER		CHICAGO	IL	60694-3700	888-577-5262	107370.05
15230	SUPREME LOBSTER AND SEAFOOD CO	P.O. BOX 100	220 E. NORTH AVENUE	VILLA PARK	IL	60181-0100	630-832-6700	0
15260	"ON HOLD" DO NOT USE	P.O. BOX 15127		READING,	PA	19612	610 921-8113	0
15325	SWISSLAND PACKING CO.	DEPT. 77-52296	2684N900 EAST ROAD	ASHKUM	IL	60911	815 698-2382	0
15345	TARPOFF PACKING COMPANY	P.O.BOX 6		GRANITE CITY	IL	62040	   4528180	0
15365	"ON HOLD" DO NOT USE	1161 EAST BROAD STREET	PO BOX 219	ELIZABETH,	NJ	7207	908 351-0500	0
15575	FRED USINGER, INC.	1030 N. THIRD ST.		MILWAUKEE,	WI	53203	414 276-9100	0
15576	US FOODSERVICE-BRIDGEPORT	P.O. BOX 820050		PHILADELPHIA	PA	19182-0050	856-467-4900	0
15577	 "ON HOLD" DO NOT USE 	DEPT. 77783	P.O. BOX 77000	DETROIT 	MI	48277-0783		0
15578	"ON HOLD" DO NOT USE	29-24 40TH. AVE.		LONG ISLAND CIT	NY	11101	718-392-5050	0
15579	 "ON HOLD" DO NOT USE 	P.O. BOX 7780-4038		PHILADELPHIA	PA	19182-4112	609-467-4900	0
15580	UW PROVISION COMPANY	P.O. BOX 620038	2315 EVERGREEN RD	MIDDLETON,	WI	53562	608 836-7421	0
15581	US FOODSERVICE-PITTSTON	P.O. BOX 7780-4205		PHILADELPHIA	PA	19182-4205	570-654-3374	0
15584	"ON HOLD" DO NOT USE	P.O. BOX 98612		CHICAGO	IL	60693-8612	800-572-6200	0
15585	US FOODSERVICE	9755 PATUXENT WOODS DRIVE		COLUMBIA	MD	21046	410-312-7100	0
15586	"ON HOLD" DO NOT USE	P.O. BOX 641307		PITTSBURGH	PA	15264-130	219-432-0621	0
15587	US FOODSERVICE-STREATOR	P.O. BOX 102		STREATOR	IL	61364	800-892-0591	0
15600	VARIETY MEAT CO.	835 W. WAYMAN		CHICAGO,	IL	60607	312 226-6585	0
15606	"ON HOLD" DO NOT USE	5410 OLNEY-LAYTONSVILLE RD	SUITE 102	OLNEY,	MD	20832	301 208-9893	0
15620	"ON HOLD" DO NOT USE	1601 S. WOLCOTT AVE.		CHICAGO	IL	60608	312-421-1521	0
15650	VIENNA SAUSAGE	135 S. LASALLE ST.	DEPT. 2549	CHICAGO,	IL	60674-2549	773 278-7800	15058.59
15699	"oN HOLD" DO NOT USE	4106 WHEELER AVE		ALEXANDRIA	VA	22304	703 751-8600	0
15700	"ON HOLD" DO NOT USE	2222 WEST LAKE ST.		CHICAGO,	IL	60612	312 738-4500	0
15739	VLCEK'S INC.	7661 S. 78th AVENUE		BRIDGEVIEW	IL	60455	708-496-9900	0
15740	"ON HOLD" DO NOT USE	P.O.BOX 1742		AMES	IA	50010	515-233-4050	0
15744	WABASH SEAFOOD	2249 W. HUBBARD ST.		CHICAGO	IL	60612	312 733-5070	0
15755	"ON HOLD" DO NOT USE	PO BOX 844164		DALLAS,	TX	75284-4164	617 269-2250	0
15775	WEBSTER CITY CUSTOM MEATS,INC.	P.O. BOX 280		WEBSTER CITY	IA	50595	515 832-1130	13288.91
15855	WEINSTEIN WHOLESALE MEAT INC.	135 S. LASALLE ST.	DEPT.2906	CHICAGO,	IL	60674-2906	312 226-5196	0
15856	"ON HOLD" DO NOT USE	WESTLUNDS	NW 7126	MINNEAPOLIS	MN	55485-7126	651-450-6000	0
15900	WEXLER MEAT COMPANY	135 LASALLE -DEPT. 2401		CHICAGO,	IL	60674-2401	773 927-5656	0
15901	"ON HOLD" DO NOT USE	37 FENMAR DRIVE		WESTON	ON	M9L 2W5	416-745-7448	0
15950	WICHITA PACKING CO.	1315 W. FULTON MARKET		CHICAGO,	IL	60607	312 421-0606	1389.06
15951	"ON HOLD" DO NOT USE	2475 N. ELSTON AVE		CHICAGO,	IL	60647	773 278-1661	0
15960	"ON HOLD" DO NOT USE	900 WILSHIRE BLVD.	SUITE 1530	LOS ANGELES	CA	90017	213-689-9514	0
15961	WOLVERINE PACKING CO.	2535 RIVARD		DETROIT	MI	48207	313-259-7500	182619.16
15976	"ON HOLD" DO NOT USE	201 E. ALLEN ST.		PHILADELPHIA,	PA	19125	215 739-8450	0
16000	ZOLL FOODS/CONAGRA FOODS	96310 COLLECTIONS CENTER DRIVE	                              	CHICAGO	IL	60693	708-225-9414	0
16005	"ON HOLD" DO NOT USE	1931 W. 63RD ST.		CHICAGO	IL	60636	773-778-2400	0
16006	 "ON HOLD" DO NOT USE   	HC 79 BOX 42		BURWELL	NE	68823	308-346-4394	0
16007	MOYER PKG.CO./SMITHFIELD BEEF 	249 ALLENTOWN ROAD		SOUNERTON	PA	18964	800-8766722	1176374.16
16008	 "ON HOLD" DO NOT USE 	1708 COLUMBIA AVE.		LANCASTER	PA	17603	717-5600564	0
16009	"ON HOLD" DO NOT USE							0
16010	STOCK YARDS MEAT PACKING COMPA	NW 7126	PO BOX 1450	MINNEAPOLIS	MN	55485-7126		0
16011	DOUBLE RL RANCH 	5180 HIGHWAY 62		RIDGEWAY	CO	81432		0
16012	STACEY'S FOODS, INC	10334 N. TARYNE		HAYDEN	ID	83835-9807	1-8007822395	0
16013	NEW CITY PACKING COMPANY INC	2600 CHURCH ROAD		AURORA	IL	60504	630-898-1900	0
16014	CASPER FOOD SERVICE	310 NORTH GREEN STREET		CHICAGO	IL	60607	312 226-2265	0
16015	CREEKSTONE FARMS PREMIUM BEEF	P.O. BOX 1007	604 GOFF INDUSTRIAL PARK ROAD	ARKANSAS CITY	KS	67005	620-741-3100	0
16016	 "ON HOLD" DO NOT USE 	400 EMLEN WAY		TELFORD	PA	18969	215-721-0125	0
16017	 "ON HOLD" DO NOT USE 	171 JAMISON LANE		LATROBE	PA	15650	800-237-5262	0
16018	MIKE'S PIES, INC	4004 SOUTH MACDILL AVE		TAMPA	FL	33611	813-249-7437	0
16019	JEMM MEAT COMPANY 2002	3817 S. HALSTED		CHICAGO	IL	60609	773-523-8161	0
16020	 "ON HOLD" DO NOT USE 	1606 109TH STREET, SUITE C		GRAND PRAIRIE	TX	75050	972-606-1718	0
16021	"ON HOLD" DO NOT USE	910 CUERRY ST.		PHILADELPHIA	PA	19107	215-923-6290	0
16022	US FOODSERVICE GLENDALE HTS DI	PO BOX 98045		CHICAGO	IL	60693	630-980-3000	0
16023	 "ON HOLD" DO NOT USE 	91511 COLLECTIONS CTR DRTTL 		CHICAGO	IL	60693		0
16024	 "ON HOLD" DO NOT USE 	PO BOX 7780-4038		PHILADELPHIA	PA	19182-4038	800-441-0998	0
16025	STANDARD MEAT	5105 INVESTMENT DRIVE		DALAS	TX	75236	214-561-0557	0
16026	"ON HOLD" DO NOT USE	MARCOS FOOD CO.	P.O. BOX 781659	WICHITA	KS	67278	800-827-5917	0
16027	IRISH HILL FOODS	PO BOX 4663		LOUISVILLE	KY	40204	502-581-0862	0
16028	NEW YORK PRIME - ATLANTA	3424 PEACHTREE RD. 	NE SUITE #100	ATLANTA	GA	30326	843-571-0096	0
16029	BROOKS STEAK HOUSE	6538 SOUTH YOSEMITE CIRCLE		GREENWOOD VILLA	CO	80111	303-790-9400	0
16030	"ON HOLD" DO NOT USE	P.O BOX 9757		NEWARK	DE	19714-9757	847-645-9858	0
16031	1ST TEE SEAFOOD, INC	PO BOX 630339		OJUS	FL	33163-0339	305-652-4800	0
16032	CARSON'S WATERFRONT CHARHOUSE	3003 NORTH EAST 32ND AVENUE		FT. LAUDERDALE	FL	33308	754-224-0575	0
16033	 "ON HOLD" DO NOT USE 	PO BOX 1335		BELLMAWR	NJ	08099-5335	856-427-7880	0
16034	ANMAR FOODS	2150 WEST CARROLL AVENUE 		CHICAGO	IL	60612	312-421-6500	0
16035	"ON HOLD" DO NOT USE	IOWA QUALITY BEEF	P.O. BOX 1450	MINNEAPOLIS 	MN	55485	920-436-6508	0
16036	COLORADO FOOD PRODUCTS	P.O BOX 974199		DALLAS	TX	75397-4199	303-750-6611	0
16037	GREEN BAY DRESSED BEEF	DIV OF AMERICAN FOODS GROUP	PO BOX 1450 WF # 7732	MINNEAPOLIS 	MN	55485-7732	920-437-6330	0
16038	SUPERIOR FOOD SERVICES INC.	320 WEST CENTER ST. (RT. 106)		W. BRIDGEWATER	MA	02379	888-580-1234	0
16039	 "ON HOLD" DO NOT USE 	25 PROSPECT STREET	SUITE 202	RIDGEFIELD 	CT	06877	203-438-5567	0
16040	PM SPECIALTY FOODD	DEPT GA 00438	P.O BOX 530109	KANSAS CITY	MO	64153		0
16041	MID PACIFIC SEAFOODS	1912 E. VERNON AVENUE	SUITE 108	VERNON	CA	90058		0
16042	MRW FOOD BROKERS, INC	10220 SOUTH DOLFIELD ROAD	SUITE 207	OWINGS MILLS	MD	21117		0
16043	 "ON HOLD" DO NOT USE 	1055 N.W. MAPLE ST.	SUITE 202	ISSAQUAH	WA	98027	425-391-7000	0
16044	JACKSON WABASH	P.O BOX 87618	DEPT. 5050	CHICAGO	IL	60680-0618	312-583-0508	0
16045	 "ON HOLD" DO NOT USE 	30725 HICKORY LANE		FRANKLIN	MI	48025	313-964-5372	0
16046	STOCK YARDS OF BUFFALO	4900 LAKE AVENUE		BLASDELL	NY	14219	716-824-4900	0
16047	 "ON HOLD" DO NOT USE 	PO BOX 509		DUNMARE	PA	18512	570-343-4748	0
16048	 "ON HOLD" DO NOT USE 	105 BI-COUNTY BLVD		FARMINGDALE	NY	11735	631-454-4896	0
16049	 "ON HOLD" DO NOT USE 	925 CARPENTER STREET		PHILADELPHIA	PA	19147	2156274766	0
16050	JONATHAN LORD CORP	87 CARLOUGH ROAD 		BOHEMIA 	NY	11716	6315634445	0
16051	CATERAID,  INC.	1167 FENDT DRIVE		HOWELL	MI	48843	5175468217	0
16052	"ON HOLD" DO NOT USE	801 ATLANTIC AVE.		EGG HARBOR 	NJ	08215		0
16053	PILOT BRAND	**BAR CODING ONLY** 30						0
16054	PACKERLAND PACKING CO.	**BAR CODING ONLY**						0
16055	MORTON'S	RECEIVING PURPOSE ONLY						0
16056	US FOODSERVICE-GREENSBURG DIV.	PO BOX 643190		PITTSBURGH	PA	15264-3190		0
16057	STRAUSS VEAL	**BAR CODING ONLY** 30	***30***					0
16058	PACKERLAND	**BAR CODING ONLY**	 					0
16059	VLCEK'S	**BAR CODING ONLY** 43	 					0
16060	VLCEK'S	**BAR CODING ONLY** 44	 					0
16061	CHIAPETTI WHOLESALE	**BAR CODING ONLY**						0
16062	FOODCOMM INTERNATIONAL	**BAR CODING ONLY**						0
16063	PILOT BRAND	**BAR CODING ONLY** 32						0
16064	STRAUSS VEAL	**BAR CODING ONLY ** 36	 					0
16065	CARGILL MEAT SOLUTIONS	PO BOX 98220		CHICAGO	IL	60693-8220	3162913009	0
16066	B3R COUNTRY MEAT	**BAR CODING ONLY**						0
16067	PACKERLAND	**BAR CODING ONLY**						0
16068	FOODCOMM INTERNATIONAL	**BAR CODING ONLY**						0
16069	NEW ZEALAND LAMB COOPERATIVE	**BAR CODING ONLY**						0
16070	ASIANIC INC.	DBA CUSTOMCRAFT FOODSERVICE	208 W. MADISON STREET	CHICAGO	IL	60302		2010
16071	VLCEK'S	**BAR CODING ONLY** 46						0
16072	BARBEQUE SELECT	1421 W. 47TH STREET		CHICAGO	IL	60609	773-847-0230	0
16073	HANCOCK GOURMET LOBSTER CO	104 Taylor Road		HARPSWELL	ME	04079	207-725-1855	0
16074	STRAUSS VEAL	**BAR CODING ONLY** 32	***32***					0
16075	NEW ZEALAND LAMB AND VEAL	**BAR CODING ONLY** 50			WI	54602.2858		0
16076	NEW ZEALAND LAMB AND VEAL	**BAR CODING ONLY** 47			WI	54602-2858		0
16077	BOYLES FAMOUS CORNED BEEF COMP	1638 ST LOUIS AVENUE		KANSAS CITY 	MO	64101	816-221-6283	0
16078	BOOKER PACKING COMPANY	P.O. BOX 797		ELKHART	IN	67950	727 530-1611	0
16079	AMERICAN FRESH FOODS	1301 NORTHPARK DRIVE		FT. WORTH	TX	76102	817-332-5807	0
16080	SIERRA MEAT	1330 CAPITAL BLVD		RENO	NV	89502		0
16081	CHICAGO STEAKS 	***BAR CODING ONLY***						0
16082	STOCK YARDS (PITTSTON)	166 COMMERCE ROAD		PITTSTON	PN	18640-9585		0
16083	RUPARI FOOD SERVICES, INC.	DEPARTMENT 1401	P.O BOX 2153	BIRMINGHAM	AL	35287-1401	954-480-6320	0
16084	Chicago Meat Authority	**BAR CODING ONLY**						0
16085	RAYMARC FOODS INC	PO BOX 679		ORLAND PARK	IL	60462		15143.36
16086	US FOODSERVICE MEMPHIS	5900 EAST HOLMES		MEMPHIS	TN	38141		0
16087	MRW FOOD BROKERS	**BAR CODING ONLY**						0
16088	"ON HOLD" DO NOT USE	5105 WEST OGDEN AVE.		CICERO	IL	60804	708-658-3883	0
16089	MEYER NATURAL ANGUS	4850 HAHNS PEAK DRIVE	SUITE 240	LOVELAND	CO	80538	970-292-5006	0
16090	MEYER NATURAL ANGUS	**BAR CODING ONLY**						0
16091	NEBRASKA BEEF	**BAR CODING ONLY**						0
16092	"ON HOLD" DO NOT USE	BARCODING ONLY						0
16093	NIMAN RANCH	1600 HARBOR BAY PKWY SUITE 250		ALAMEDA	CA	94502	510-500-0214	0
16094	"ON HOLD" DO NOT USE	CREEKSTONE FARMS PREMIUM BEEF	604 GOFF INDUSTRIAL PK. ROAD	ARKANSAS CITY	MO	67005	720-273-9731	0
16095	PREMIER PROTEINS	105 S. JEFFERSON	C 3 SUITE 101	KEARNEY	MO	64060	816-628-0078	0
16096	WOLVERINE PACKING *BAR CODE*	**BAR CODING ONLY**						0
16097	ORLEANS INTERNATIONAL	**BAR CODING ONLY**						0
16098	FOODCOM INTERNATIONAL *BARCODE	**BAR CODING ONLY**						0
16099	NORTH SOUTH FOODS	NORTH SOUTH FOODS	3373 STERLING RIDGE CT.	LONGWOOD	FL	32779	407-805-3290	0
16100	BROADLEAF VENISON (USA) INC.	5600 S. ALAMEDA STREET		VERNON	CA	90058	800-336-3844	51463.99
16101	RANCHER'S PREMIUM FED.	**BAR CODING ONLY**						0
16102	FARMLAND FOODS INC.	11500 NW AMBASSADOR DRIVE		KANSAS CITY	MO	64119	800-843-6603	66367.98
16103	FARMINGTON FOODS CO.	"BAR CODING ONLY #48"						0
16104	HARRIS RANCH BEEF COMPANY	**BAR CODING ONLY**						0
16105	HALPERNS'	4685 WELCOME ALL ROAD		ATLANTA	GA	30349	404-767-9229	0
16106	EAST COAST SEAFOOD, INC.	PO BOX 790		LYNN	MA	01903	781-593-1737	0
16107	CARGILL MEAT SOLUTIONS-PHILLY	150 ONIX DRIVE	SUITE #3	KENNET SQUARE	PA	19348	800-523-4748	0
16108	GLOBAL FISHING	840 140TH AVE. NE		BELLEVUE	WA	98005		0
16109	HARRIS RANCH BEEF	16227 S. MCCALL AVE.		SELMA	CA	93662		0
16110	CALUMET DIVERSIFIED MEATS, INC	10000 80TH AVENUE		PLEASANT PRAIRI	WI	53158	262-947-7200	0
16111	PILOT	**BAR CODING ONLY** 29						0
16112	MEAT BY LINZ, INC.	414 STATE STREET	P.O. BOX 59	CALUMET CITY	IL	60409		0
16113	WOLVERINE "BAR CODING ONLY"	**BAR CODING ONLY**						0
16114	AMERICAN FOODS GROUP	2209 JEFFERSON ST. UNIT 301		ALEXANDRIA	MN	56308	320-759-5900	350718.82
16115	BROADLEAF VENISON 	**BAR CODING ONLY**						0
16116	NORBEST	**BAR CODING ONLY**	WESTERN SALES LLC					0
16117	AMITY PACKING CO.	210 N GREEN ST		CHICAGO	IL	60607	312-942-0270	0
16118	FORTUNE FISH COMPANY	1068 THORNDALE AVE.		BENSENVILLE	IL	60106	630-860-7100	2953.58
16119	NORTH AMERICAN BISON 	1909 GREAT NORTHERN DRIVE		FARGO	ND	58102		0
16121	COMPART FAMILY FARMS, INC	45198 400TH ST.		NICOLLET	MN	56074		0
16122	"BAR CODING ONLY"	INDIANA KITCHEN						0
16123	BROADLEAF VENISON	"BAR CODING ONLY"						0
16124	BROADLEAF VENSION	"BAR CODING ONLY"						0
16125	FARMINGTON FOODS	"BAR CODING ONLY #46"				07066		0
16126	NORTHWEST MEAT CO.	440 MORGAN STREET		CHICAGO	IL	60642	312-733-1418	31251.78
16127	L&L PACKING COMPANY	527 W. 41ST STREET		CHICAGO	IL	60609		0
16128	"BAR CODING ONLY"	SPECTRUM PREFERRED MEATS						0
16129	PREMIER FOODS	3933 S. BROOKS RD.		MUSKEGON	MI	49444		0
38538	ECOLAB	P.O. BOX 70343		CHICAGO	IL	60673-0343		0
50004	 "ON HOLD" DO NOT USE   	14830 W. BRUNS RD.		MANHATTAN	IL	60442	815-478-4041	0
50005	 "ON HOLD" DO NOT USE   	2143 LUNT AVE	ELK GROVE	VILLAGE	IL	60007	847-952-1800	0
50042	ACME SCALE SYSTEMS INC.	1100 N. VILLA AVE.		VILLA PARK	IL	60181	630-833-3800	0
50043	 "ON HOLD" DO NOT USE   	3640 WASHINGTON BLVD.		INDIANAPOLIS	IN	46205	800-925-0557	0
50048	 "ON HOLD" DO NOT USE   	2209 W. DIVISION		MELROSE PARK	IL	60160	708-344-3399	0
50049	"ON HOLD" DO NOT USE 						847-718-2071	0
50050	"ON HOLD" DO NOT USE	SEMINARS	ONE ADP BLVD -MSP 246	ROSELAND	NJ	07068		0
50051	ACW TRUCKLINE, INC.	P.O. BOX 493		KANSAS CITY	KS	67005-0493	620-442-7305	0
50052	ADDISON RESERVE COUNTRY CLUB	ATTN.:MARLON WILLIAMSON	7201 ADDISON RESERVE BLVD.	DELRAY BEACH	FL	33446		0
50057	"ON HOLD" DO NOT USE	5725 N. RAVENSWOOD AVE.		CHICAGO	IL	60660-3913		0
50058	"ON HOLD" DO NOT USE	PO BOX 8000 - DEPT. 161		BUFFALO,	NY	14267	716 538-2324	0
50059	AT&T	BILL PAYMENT CENTER	MAIN ACCOUNT	CHICAGO	IL	60663-0001	800 480-8088	0
50065	"ON HOLD" DO NOT USE	P.O. BOX 27-866		KANSAS CITY,	MO	64184	312 230-6498	0
50066	"ON HOLD" DO NOT USE							0
50068	"ON HOLD" DO NOT USE	PO BOX 79075		PHOENIX	AZ	85062-9075		0
50069	"ON HOLD" DO NOT USE	P.O. BOX 2969		OMAHA	NE	68103-2969	800-222-3000	0
50070	"ON HOLD" DO NOT USE	PO BOX 414991		KANSAS CITY,	MO	64141-4991		0
50087	"ON HOLD" DO NOT USE 	1754 SOLUTIONS CENTER6		CHICAGO	IL	60677-1007	800-423-3221	0
50088	 "ON HOLD" DO NOT USE   	JIMMIE LEEDS ROAD		POMONA	NJ	08240		0
50090	"ON HOLD" DO NOT USE	570 HAVERHILL RD.		BLOOMFIELD HILL	MI	48304-3425		0
